transaction_id,customer_id,product_category,product_name,quantity,unit_price,transaction_date,payment_method,region,customer_segment,total_amount,discount_eligible,discount_rate,discount_amount,final_amount,customer_name,age,income_level,join_date,loyalty_points,last_purchase_date,customer_value,customer_frequency,avg_order_value,segment,hour_of_day,day_of_week,month,quarter,peak_hour
TXN000486,2276,Home,Phone,9,1002.12,2024-01-21 05:00:00,Credit Card,East,Standard,9019.08,True,0.15,1352.8619999999999,7666.218,Customer_140,38,Low,2020-05-20,4970,2024-05-20,7666.218,1,7666.218,High Value,5,Sunday,1,1,Off-Peak
TXN000487,9283,Books,Phone,9,1537.69,2024-01-21 06:00:00,Cash,North,Standard,13839.210000000001,True,0.15,2075.8815,11763.328500000001,Customer_861,29,Medium,2022-05-11,1508,2026-05-11,11763.328500000001,1,11763.328500000001,High Value,6,Sunday,1,1,Off-Peak
TXN000488,5272,Clothing,Book,6,485.67,2024-01-21 07:00:00,Debit Card,South,Budget,2914.02,True,0.15,437.103,2476.917,Customer_469,69,Low,2021-04-14,3043,2025-04-14,2476.917,1,2476.917,Standard,7,Sunday,1,1,Off-Peak
TXN000489,4859,Clothing,Phone,5,1550.68,2024-01-21 08:00:00,Credit Card,North,Standard,7753.400000000001,False,0.05,387.6700000000001,7365.7300000000005,Customer_422,62,Medium,2021-02-26,5705,2025-02-26,8303.579500000002,3,2767.859833333334,VIP,8,Sunday,1,1,Off-Peak
TXN000490,1249,Sports,Shirt,6,1477.08,2024-01-21 09:00:00,Credit Card,West,Premium,8862.48,True,0.15,1329.3719999999998,7533.108,Customer_32,25,Medium,2020-02-02,5226,2024-02-02,7533.108,1,7533.108,High Value,9,Sunday,1,1,Peak
TXN000491,1767,Electronics,Book,2,1507.58,2024-01-21 10:00:00,Cash,West,Premium,3015.16,False,0.05,150.758,2864.402,Customer_82,48,High,2020-03-23,9983,2024-03-23,2864.402,1,2864.402,Standard,10,Sunday,1,1,Peak
TXN000492,4488,Electronics,Shoes,1,695.71,2024-01-21 11:00:00,Cash,West,Budget,695.71,False,0.05,34.785500000000006,660.9245000000001,Customer_383,67,Medium,2021-01-18,1873,2025-01-18,660.9245000000001,1,660.9245000000001,Standard,11,Sunday,1,1,Peak
TXN000493,1196,Home,Shoes,4,117.05,2024-01-21 12:00:00,Credit Card,West,Budget,468.2,False,0.05,23.41,444.78999999999996,Customer_24,35,Low,2020-01-25,3864,2024-01-25,444.78999999999996,1,444.78999999999996,Standard,12,Sunday,1,1,Off-Peak
TXN000494,9230,Books,Shirt,2,1905.88,2024-01-21 13:00:00,Cash,East,Standard,3811.76,False,0.05,190.58800000000002,3621.172,Customer_859,20,High,2022-05-09,7656,2026-05-09,3621.172,1,3621.172,Standard,13,Sunday,1,1,Off-Peak
TXN000495,2098,Home,Book,2,1756.09,2024-01-21 14:00:00,Cash,North,Standard,3512.18,False,0.05,175.609,3336.571,Customer_123,65,High,2020-05-03,2229,2024-05-03,3336.571,1,3336.571,Standard,14,Sunday,1,1,Peak
TXN000496,6836,Sports,Book,2,1655.63,2024-01-21 15:00:00,Credit Card,West,Premium,3311.26,False,0.05,165.56300000000002,3145.697,Customer_625,26,Low,2021-09-17,2009,2025-09-17,3145.697,1,3145.697,Standard,15,Sunday,1,1,Peak
TXN000497,5941,Electronics,Laptop,1,1488.83,2024-01-21 16:00:00,Debit Card,East,Budget,1488.83,False,0.05,74.4415,1414.3885,Customer_543,22,Low,2021-06-27,3268,2025-06-27,1414.3885,1,1414.3885,Standard,16,Sunday,1,1,Peak
TXN000498,5081,Sports,Book,4,738.91,2024-01-21 17:00:00,Debit Card,North,Budget,2955.64,False,0.05,147.782,2807.8579999999997,Customer_452,42,High,2021-03-28,9418,2025-03-28,2807.8579999999997,1,2807.8579999999997,Standard,17,Sunday,1,1,Off-Peak
TXN000499,9274,Books,Shirt,5,979.3,2024-01-21 18:00:00,PayPal,West,Budget,4896.5,False,0.05,244.82500000000002,4651.675,Customer_860,28,High,2022-05-10,2145,2026-05-10,4651.675,1,4651.675,Standard,18,Sunday,1,1,Off-Peak
TXN000500,7643,Electronics,Shirt,6,843.39,2024-01-21 19:00:00,Credit Card,South,Standard,5060.34,True,0.15,759.051,4301.289,Customer_720,32,Medium,2021-12-21,3881,2025-12-21,4301.289,1,4301.289,Standard,19,Sunday,1,1,Off-Peak
TXN000501,7122,Books,Phone,8,60.0,2024-01-21 20:00:00,Debit Card,East,Standard,480.0,True,0.15,72.0,408.0,Customer_667,74,Low,2021-10-29,8919,2025-10-29,408.0,1,408.0,Standard,20,Sunday,1,1,Off-Peak
TXN000502,5908,Books,Laptop,3,1626.43,2024-01-21 21:00:00,Debit Card,North,Standard,4879.29,False,0.05,243.96450000000002,4635.3255,Customer_542,63,Low,2021-06-26,5784,2025-06-26,4635.3255,1,4635.3255,Standard,21,Sunday,1,1,Off-Peak
TXN000503,3581,Home,Book,9,369.8,2024-01-21 22:00:00,Cash,East,Premium,3328.2000000000003,True,0.15,499.23,2828.9700000000003,Customer_270,20,Medium,2020-09-27,9339,2024-09-27,2828.9700000000003,1,2828.9700000000003,Standard,22,Sunday,1,1,Off-Peak
TXN000504,1460,Books,Book,7,1289.2,2024-01-21 23:00:00,Credit Card,South,Budget,9024.4,True,0.15,1353.6599999999999,7670.74,Customer_59,29,Medium,2020-02-29,3967,2024-02-29,7670.74,1,7670.74,High Value,23,Sunday,1,1,Off-Peak
TXN000505,5646,Books,Phone,3,1059.86,2024-01-22 00:00:00,PayPal,West,Budget,3179.58,False,0.05,158.979,3020.601,Customer_519,48,Low,2021-06-03,7982,2025-06-03,3020.601,1,3020.601,Standard,0,Monday,1,1,Off-Peak
TXN000506,2383,Books,Shoes,4,185.88,2024-01-22 01:00:00,Cash,North,Standard,743.52,False,0.05,37.176,706.3439999999999,Customer_152,23,Low,2020-06-01,8898,2024-06-01,1249.6299999999999,2,624.8149999999999,Standard,1,Monday,1,1,Off-Peak
TXN000507,5842,Books,Phone,5,613.46,2024-01-22 02:00:00,Credit Card,West,Standard,3067.3,False,0.05,153.365,2913.9350000000004,Customer_540,63,Medium,2021-06-24,5068,2025-06-24,2913.9350000000004,1,2913.9350000000004,Standard,2,Monday,1,1,Off-Peak
TXN000508,6838,Home,Laptop,7,1085.73,2024-01-22 03:00:00,Credit Card,West,Budget,7600.110000000001,True,0.15,1140.0165,6460.093500000001,Customer_626,60,Low,2021-09-18,7787,2025-09-18,6460.093500000001,1,6460.093500000001,High Value,3,Monday,1,1,Off-Peak
TXN000509,3262,Books,Shoes,1,486.72,2024-01-22 04:00:00,PayPal,West,Standard,486.72,False,0.05,24.336000000000002,462.384,Customer_231,44,High,2020-08-19,8878,2024-08-19,462.384,1,462.384,Standard,4,Monday,1,1,Off-Peak
TXN000510,4112,Electronics,Book,8,542.01,2024-01-22 05:00:00,Credit Card,East,Budget,4336.08,True,0.15,650.4119999999999,3685.668,Customer_341,25,Medium,2020-12-07,8345,2024-12-07,3685.668,1,3685.668,Standard,5,Monday,1,1,Off-Peak
TXN000511,3592,Clothing,Laptop,1,354.39,2024-01-22 06:00:00,PayPal,North,Standard,354.39,False,0.05,17.7195,336.6705,Customer_271,26,High,2020-09-28,8404,2024-09-28,336.6705,1,336.6705,Standard,6,Monday,1,1,Off-Peak
TXN000512,9715,Sports,Phone,1,511.3,2024-01-22 07:00:00,Credit Card,West,Standard,511.3,False,0.05,25.565,485.735,Customer_919,72,Medium,2022-07-08,4481,2026-07-08,485.735,1,485.735,Standard,7,Monday,1,1,Off-Peak
TXN000513,8607,Books,Shoes,6,257.88,2024-01-22 08:00:00,Cash,South,Budget,1547.28,True,0.15,232.09199999999998,1315.188,Customer_805,78,Medium,2022-03-16,1953,2026-03-16,1315.188,1,1315.188,Standard,8,Monday,1,1,Off-Peak
TXN000514,1563,Home,Book,8,402.15,2024-01-22 09:00:00,Cash,South,Budget,3217.2,True,0.15,482.5799999999999,2734.62,Customer_68,77,Medium,2020-03-09,8585,2024-03-09,2734.62,1,2734.62,Standard,9,Monday,1,1,Peak
TXN000515,7707,Electronics,Shoes,4,88.11,2024-01-22 10:00:00,PayPal,East,Budget,352.44,False,0.05,17.622,334.818,Customer_723,53,Low,2021-12-24,2682,2025-12-24,334.818,1,334.818,Standard,10,Monday,1,1,Peak
TXN000516,7253,Electronics,Shoes,6,1917.1,2024-01-22 11:00:00,PayPal,East,Budget,11502.599999999999,True,0.15,1725.3899999999996,9777.21,Customer_678,50,Low,2021-11-09,2537,2025-11-09,9777.21,1,9777.21,High Value,11,Monday,1,1,Peak
TXN000517,9003,Electronics,Shoes,3,1552.1,2024-01-22 12:00:00,Cash,South,Premium,4656.299999999999,False,0.05,232.81499999999997,4423.485,Customer_838,31,Low,2022-04-18,6359,2026-04-18,4423.485,1,4423.485,Standard,12,Monday,1,1,Off-Peak
TXN000518,6460,Clothing,Shirt,9,1739.61,2024-01-22 13:00:00,Debit Card,North,Budget,15656.49,True,0.15,2348.4735,13308.0165,Customer_585,61,High,2021-08-08,4001,2025-08-08,21147.9865,2,10573.99325,VIP,13,Monday,1,1,Off-Peak
TXN000519,9291,Clothing,Laptop,9,1317.33,2024-01-22 14:00:00,Cash,South,Premium,11855.97,True,0.15,1778.3954999999999,10077.574499999999,Customer_866,21,Low,2022-05-16,2044,2026-05-16,10077.574499999999,1,10077.574499999999,High Value,14,Monday,1,1,Peak
TXN000520,9473,Electronics,Shoes,1,515.23,2024-01-22 15:00:00,Debit Card,East,Premium,515.23,False,0.05,25.7615,489.4685,Customer_892,71,Medium,2022-06-11,5350,2026-06-11,489.4685,1,489.4685,Standard,15,Monday,1,1,Peak
TXN000521,1841,Home,Phone,3,985.58,2024-01-22 16:00:00,Credit Card,East,Budget,2956.7400000000002,False,0.05,147.83700000000002,2808.9030000000002,Customer_91,43,Medium,2020-04-01,222,2024-04-01,2808.9030000000002,1,2808.9030000000002,Standard,16,Monday,1,1,Peak
TXN000522,4708,Books,Laptop,1,466.92,2024-01-22 17:00:00,Debit Card,West,Premium,466.92,False,0.05,23.346000000000004,443.574,Customer_404,69,Low,2021-02-08,514,2025-02-08,443.574,1,443.574,Standard,17,Monday,1,1,Off-Peak
TXN000523,6829,Electronics,Book,7,375.97,2024-01-22 18:00:00,PayPal,South,Standard,2631.79,True,0.15,394.76849999999996,2237.0215,Customer_623,64,High,2021-09-15,8640,2025-09-15,2237.0215,1,2237.0215,Standard,18,Monday,1,1,Off-Peak
TXN000524,4697,Home,Laptop,2,1453.52,2024-01-22 19:00:00,Credit Card,North,Premium,2907.04,False,0.05,145.352,2761.688,Customer_402,61,Low,2021-02-06,1405,2025-02-06,2761.688,1,2761.688,Standard,19,Monday,1,1,Off-Peak
TXN000525,7304,Sports,Book,3,1988.23,2024-01-22 20:00:00,Cash,East,Budget,5964.6900000000005,False,0.05,298.2345,5666.4555,Customer_685,31,Low,2021-11-16,5386,2025-11-16,5666.4555,1,5666.4555,High Value,20,Monday,1,1,Off-Peak
TXN000526,2087,Sports,Phone,6,132.49,2024-01-22 21:00:00,Credit Card,South,Budget,794.94,True,0.15,119.241,675.6990000000001,Customer_122,24,High,2020-05-02,5222,2024-05-02,675.6990000000001,1,675.6990000000001,Standard,21,Monday,1,1,Off-Peak
TXN000527,7860,Books,Shirt,9,525.16,2024-01-22 22:00:00,Credit Card,East,Standard,4726.44,True,0.15,708.9659999999999,4017.4739999999997,Customer_738,25,Medium,2022-01-08,4305,2026-01-08,4017.4739999999997,1,4017.4739999999997,Standard,22,Monday,1,1,Off-Peak
TXN000528,9797,Books,Book,5,501.88,2024-01-22 23:00:00,Debit Card,North,Premium,2509.4,False,0.05,125.47000000000001,2383.9300000000003,Customer_928,68,Medium,2022-07-17,3715,2026-07-17,2383.9300000000003,1,2383.9300000000003,Standard,23,Monday,1,1,Off-Peak
TXN000529,1176,Clothing,Shirt,5,1374.33,2024-01-23 00:00:00,Cash,West,Budget,6871.65,False,0.05,343.5825,6528.067499999999,Customer_19,72,High,2020-01-20,228,2024-01-20,6528.067499999999,1,6528.067499999999,High Value,0,Tuesday,1,1,Off-Peak
TXN000530,3322,Home,Book,6,1217.23,2024-01-23 01:00:00,Credit Card,South,Premium,7303.38,True,0.15,1095.507,6207.873,Customer_237,45,High,2020-08-25,9759,2024-08-25,6207.873,1,6207.873,High Value,1,Tuesday,1,1,Off-Peak
TXN000531,7832,Electronics,Book,7,742.21,2024-01-23 02:00:00,PayPal,West,Budget,5195.47,True,0.15,779.3205,4416.1495,Customer_734,23,Low,2022-01-04,9971,2026-01-04,4416.1495,1,4416.1495,Standard,2,Tuesday,1,1,Off-Peak
TXN000532,4762,Books,Shirt,7,1988.25,2024-01-23 03:00:00,Cash,East,Standard,13917.75,True,0.15,2087.6625,11830.0875,Customer_409,68,Low,2021-02-13,6853,2025-02-13,11830.0875,1,11830.0875,High Value,3,Tuesday,1,1,Off-Peak
TXN000533,5564,Books,Shoes,4,1243.88,2024-01-23 04:00:00,Credit Card,East,Standard,4975.52,False,0.05,248.77600000000004,4726.744000000001,Customer_507,54,High,2021-05-22,8169,2025-05-22,10074.978000000001,2,5037.4890000000005,VIP,4,Tuesday,1,1,Off-Peak
TXN000534,4267,Clothing,Laptop,7,1440.45,2024-01-23 05:00:00,Cash,East,Premium,10083.15,True,0.15,1512.4724999999999,8570.6775,Customer_356,76,Low,2020-12-22,7150,2024-12-22,8570.6775,1,8570.6775,High Value,5,Tuesday,1,1,Off-Peak
TXN000535,1237,Home,Shoes,3,1482.87,2024-01-23 06:00:00,Credit Card,South,Standard,4448.61,False,0.05,222.4305,4226.179499999999,Customer_31,71,Medium,2020-02-01,6080,2024-02-01,4226.179499999999,1,4226.179499999999,Standard,6,Tuesday,1,1,Off-Peak
TXN000536,2180,Clothing,Book,2,958.21,2024-01-23 07:00:00,Credit Card,North,Budget,1916.42,False,0.05,95.82100000000001,1820.5990000000002,Customer_132,32,Medium,2020-05-12,7852,2024-05-12,1820.5990000000002,1,1820.5990000000002,Standard,7,Tuesday,1,1,Off-Peak
TXN000537,4737,Clothing,Phone,4,388.34,2024-01-23 08:00:00,Credit Card,South,Budget,1553.36,False,0.05,77.668,1475.692,Customer_406,29,Low,2021-02-10,8201,2025-02-10,1719.5855000000001,2,859.7927500000001,Standard,8,Tuesday,1,1,Off-Peak
TXN000538,4675,Sports,Shoes,9,496.54,2024-01-23 09:00:00,Cash,West,Premium,4468.860000000001,True,0.15,670.3290000000001,3798.5310000000004,Customer_401,72,Medium,2021-02-05,7275,2025-02-05,3798.5310000000004,1,3798.5310000000004,Standard,9,Tuesday,1,1,Peak
TXN000539,4933,Clothing,Laptop,7,963.45,2024-01-23 10:00:00,PayPal,West,Standard,6744.150000000001,True,0.15,1011.6225000000001,5732.5275,Customer_431,69,High,2021-03-07,9436,2025-03-07,5732.5275,1,5732.5275,High Value,10,Tuesday,1,1,Peak
TXN000540,7970,Sports,Book,4,1826.54,2024-01-23 11:00:00,Cash,North,Premium,7306.16,False,0.05,365.308,6940.852,Customer_747,43,Medium,2022-01-17,5215,2026-01-17,6940.852,1,6940.852,High Value,11,Tuesday,1,1,Peak
TXN000541,7797,Books,Shirt,6,1678.79,2024-01-23 12:00:00,Debit Card,North,Budget,10072.74,True,0.15,1510.9109999999998,8561.829,Customer_732,60,High,2022-01-02,6682,2026-01-02,8561.829,1,8561.829,High Value,12,Tuesday,1,1,Off-Peak
TXN000542,1810,Books,Laptop,4,1458.4,2024-01-23 13:00:00,PayPal,West,Budget,5833.6,False,0.05,291.68,5541.92,Customer_86,42,Low,2020-03-27,8297,2024-03-27,5835.7480000000005,2,2917.8740000000003,High Value,13,Tuesday,1,1,Off-Peak
TXN000543,4129,Sports,Shoes,4,288.62,2024-01-23 14:00:00,Cash,South,Standard,1154.48,False,0.05,57.724000000000004,1096.756,Customer_342,67,High,2020-12-08,2560,2024-12-08,1096.756,1,1096.756,Standard,14,Tuesday,1,1,Peak
TXN000544,4305,Electronics,Phone,3,517.23,2024-01-23 15:00:00,PayPal,South,Standard,1551.69,False,0.05,77.5845,1474.1055000000001,Customer_363,38,High,2020-12-29,5593,2024-12-29,1474.1055000000001,1,1474.1055000000001,Standard,15,Tuesday,1,1,Peak
TXN000545,2338,Sports,Shoes,9,677.27,2024-01-23 16:00:00,Debit Card,North,Standard,6095.43,True,0.15,914.3145000000001,5181.1155,Customer_146,21,Medium,2020-05-26,6372,2024-05-26,5181.1155,1,5181.1155,High Value,16,Tuesday,1,1,Peak
TXN000546,1308,Clothing,Shirt,2,1526.54,2024-01-23 17:00:00,Credit Card,South,Premium,3053.08,False,0.05,152.654,2900.426,Customer_40,59,Medium,2020-02-10,6055,2024-02-10,2900.426,1,2900.426,Standard,17,Tuesday,1,1,Off-Peak
TXN000547,3656,Home,Shoes,6,1672.17,2024-01-23 18:00:00,Cash,East,Standard,10033.02,True,0.15,1504.953,8528.067000000001,Customer_278,29,High,2020-10-05,9073,2024-10-05,8528.067000000001,1,8528.067000000001,High Value,18,Tuesday,1,1,Off-Peak
TXN000548,4370,Home,Shoes,5,669.86,2024-01-23 19:00:00,Debit Card,East,Standard,3349.3,False,0.05,167.46500000000003,3181.835,Customer_371,53,Low,2021-01-06,2214,2025-01-06,4794.5315,2,2397.26575,Standard,19,Tuesday,1,1,Off-Peak
TXN000549,5006,Sports,Shoes,6,1838.63,2024-01-23 20:00:00,Cash,East,Budget,11031.78,True,0.15,1654.767,9377.013,Customer_440,35,Low,2021-03-16,4831,2025-03-16,9377.013,1,9377.013,High Value,20,Tuesday,1,1,Off-Peak
TXN000550,4051,Books,Shoes,2,1920.61,2024-01-23 21:00:00,Cash,East,Premium,3841.22,False,0.05,192.061,3649.1589999999997,Customer_338,77,Low,2020-12-04,7438,2024-12-04,3649.1589999999997,1,3649.1589999999997,Standard,21,Tuesday,1,1,Off-Peak
TXN000551,9090,Home,Book,2,962.25,2024-01-23 22:00:00,PayPal,North,Budget,1924.5,False,0.05,96.22500000000001,1828.275,Customer_846,37,High,2022-04-26,1338,2026-04-26,1828.275,1,1828.275,Standard,22,Tuesday,1,1,Off-Peak
TXN000552,9675,Home,Shirt,5,1708.37,2024-01-23 23:00:00,PayPal,North,Budget,8541.849999999999,False,0.05,427.0925,8114.757499999999,Customer_915,20,Low,2022-07-04,5213,2026-07-04,8114.757499999999,1,8114.757499999999,High Value,23,Tuesday,1,1,Off-Peak
TXN000553,9479,Books,Shoes,5,27.59,2024-01-24 00:00:00,Cash,North,Budget,137.95,False,0.05,6.8975,131.05249999999998,Customer_893,42,High,2022-06-12,157,2026-06-12,131.05249999999998,1,131.05249999999998,Standard,0,Wednesday,1,1,Off-Peak
TXN000554,4737,Clothing,Book,1,256.73,2024-01-24 01:00:00,Cash,South,Premium,256.73,False,0.05,12.836500000000001,243.89350000000002,Customer_406,29,Low,2021-02-10,8201,2025-02-10,1719.5855000000001,2,859.7927500000001,Standard,1,Wednesday,1,1,Off-Peak
TXN000555,7255,Sports,Book,2,1953.27,2024-01-24 02:00:00,PayPal,North,Standard,3906.54,False,0.05,195.327,3711.2129999999997,Customer_679,27,Low,2021-11-10,1728,2025-11-10,3711.2129999999997,1,3711.2129999999997,Standard,2,Wednesday,1,1,Off-Peak
TXN000556,5988,Sports,Book,6,976.57,2024-01-24 03:00:00,Debit Card,West,Budget,5859.42,True,0.15,878.913,4980.507,Customer_551,74,High,2021-07-05,5687,2025-07-05,4980.507,1,4980.507,High Value,3,Wednesday,1,1,Off-Peak
TXN000557,6549,Home,Laptop,4,1880.16,2024-01-24 04:00:00,Credit Card,South,Standard,7520.64,False,0.05,376.03200000000004,7144.608,Customer_593,51,Medium,2021-08-16,9839,2025-08-16,7144.608,1,7144.608,High Value,4,Wednesday,1,1,Off-Peak
TXN000558,1851,Clothing,Shoes,8,1562.9,2024-01-24 05:00:00,PayPal,North,Premium,12503.2,True,0.15,1875.48,10627.720000000001,Customer_93,79,High,2020-04-03,6005,2024-04-03,17720.515,2,8860.2575,VIP,5,Wednesday,1,1,Off-Peak
TXN000559,9976,Books,Laptop,3,1988.51,2024-01-24 06:00:00,Credit Card,East,Standard,5965.53,False,0.05,298.2765,5667.2535,Customer_944,29,High,2022-08-02,9048,2026-08-02,5667.2535,1,5667.2535,High Value,6,Wednesday,1,1,Off-Peak
TXN000560,3288,Clothing,Book,6,254.92,2024-01-24 07:00:00,Debit Card,East,Standard,1529.52,True,0.15,229.428,1300.092,Customer_232,28,High,2020-08-20,6721,2024-08-20,1300.092,1,1300.092,Standard,7,Wednesday,1,1,Off-Peak
TXN000561,8271,Books,Laptop,9,231.35,2024-01-24 08:00:00,PayPal,East,Budget,2082.15,True,0.15,312.3225,1769.8275,Customer_773,21,Low,2022-02-12,8583,2026-02-12,1769.8275,1,1769.8275,Standard,8,Wednesday,1,1,Off-Peak
TXN000562,1197,Books,Shoes,4,334.82,2024-01-24 09:00:00,Cash,West,Standard,1339.28,False,0.05,66.964,1272.316,Customer_25,26,Low,2020-01-26,663,2024-01-26,1272.316,1,1272.316,Standard,9,Wednesday,1,1,Peak
TXN000563,3302,Books,Shirt,6,1770.58,2024-01-24 10:00:00,Credit Card,West,Standard,10623.48,True,0.15,1593.522,9029.957999999999,Customer_233,63,Low,2020-08-21,209,2024-08-21,9029.957999999999,1,9029.957999999999,High Value,10,Wednesday,1,1,Peak
TXN000564,4401,Clothing,Book,7,1892.25,2024-01-24 11:00:00,Debit Card,South,Budget,13245.75,True,0.15,1986.8625,11258.8875,Customer_374,22,Low,2021-01-09,4066,2025-01-09,11258.8875,1,11258.8875,High Value,11,Wednesday,1,1,Peak
TXN000565,6489,Books,Shirt,1,502.36,2024-01-24 12:00:00,PayPal,North,Budget,502.36,False,0.05,25.118000000000002,477.242,Customer_587,46,High,2021-08-10,205,2025-08-10,477.242,1,477.242,Standard,12,Wednesday,1,1,Off-Peak
TXN000566,1810,Sports,Shirt,8,43.21,2024-01-24 13:00:00,PayPal,North,Budget,345.68,True,0.15,51.852,293.82800000000003,Customer_86,42,Low,2020-03-27,8297,2024-03-27,5835.7480000000005,2,2917.8740000000003,High Value,13,Wednesday,1,1,Off-Peak
TXN000567,9784,Books,Book,2,231.23,2024-01-24 14:00:00,Cash,East,Budget,462.46,False,0.05,23.123,439.337,Customer_927,61,Low,2022-07-16,42,2026-07-16,439.337,1,439.337,Standard,14,Wednesday,1,1,Peak
TXN000568,2001,Sports,Shirt,8,147.64,2024-01-24 15:00:00,Cash,West,Budget,1181.12,True,0.15,177.16799999999998,1003.9519999999999,Customer_114,34,Medium,2020-04-24,354,2024-04-24,1003.9519999999999,1,1003.9519999999999,Standard,15,Wednesday,1,1,Peak
TXN000569,7405,Sports,Phone,7,1085.33,2024-01-24 16:00:00,Credit Card,East,Premium,7597.3099999999995,True,0.15,1139.5964999999999,6457.7135,Customer_699,42,High,2021-11-30,9186,2025-11-30,6457.7135,1,6457.7135,High Value,16,Wednesday,1,1,Peak
TXN000570,2544,Books,Laptop,4,1354.44,2024-01-24 17:00:00,Debit Card,North,Budget,5417.76,False,0.05,270.88800000000003,5146.872,Customer_163,39,Low,2020-06-12,6565,2024-06-12,5146.872,1,5146.872,High Value,17,Wednesday,1,1,Off-Peak
TXN000571,6143,Electronics,Phone,8,1437.29,2024-01-24 18:00:00,Debit Card,South,Standard,11498.32,True,0.15,1724.7479999999998,9773.572,Customer_558,42,Medium,2021-07-12,3688,2025-07-12,9773.572,1,9773.572,High Value,18,Wednesday,1,1,Off-Peak
TXN000572,7271,Electronics,Shoes,6,1137.18,2024-01-24 19:00:00,PayPal,North,Standard,6823.08,True,0.15,1023.462,5799.618,Customer_681,70,High,2021-11-12,6513,2025-11-12,5799.618,1,5799.618,High Value,19,Wednesday,1,1,Off-Peak
TXN000573,9696,Clothing,Phone,5,1985.46,2024-01-24 20:00:00,Credit Card,North,Budget,9927.3,False,0.05,496.365,9430.935,Customer_917,29,High,2022-07-06,3282,2026-07-06,9430.935,1,9430.935,High Value,20,Wednesday,1,1,Off-Peak
TXN000574,3062,Home,Shirt,2,1770.07,2024-01-24 21:00:00,PayPal,East,Budget,3540.14,False,0.05,177.007,3363.133,Customer_213,20,Low,2020-08-01,8020,2024-08-01,7298.7835,2,3649.39175,High Value,21,Wednesday,1,1,Off-Peak
TXN000575,6687,Books,Shirt,3,1656.96,2024-01-24 22:00:00,PayPal,North,Standard,4970.88,False,0.05,248.544,4722.336,Customer_608,72,Low,2021-08-31,1084,2025-08-31,4722.336,1,4722.336,Standard,22,Wednesday,1,1,Off-Peak
TXN000576,6460,Books,Shirt,5,1650.52,2024-01-24 23:00:00,Credit Card,West,Standard,8252.6,False,0.05,412.63000000000005,7839.97,Customer_585,61,High,2021-08-08,4001,2025-08-08,21147.9865,2,10573.99325,VIP,23,Wednesday,1,1,Off-Peak
TXN000577,1218,Clothing,Shoes,9,1785.85,2024-01-25 00:00:00,Credit Card,East,Standard,16072.65,True,0.15,2410.8975,13661.752499999999,Customer_29,45,Low,2020-01-30,8795,2024-01-30,13661.752499999999,1,13661.752499999999,High Value,0,Thursday,1,1,Off-Peak
TXN000578,1674,Electronics,Book,6,652.77,2024-01-25 01:00:00,Debit Card,East,Premium,3916.62,True,0.15,587.4929999999999,3329.127,Customer_74,36,Low,2020-03-15,3996,2024-03-15,3329.127,1,3329.127,Standard,1,Thursday,1,1,Off-Peak
TXN000579,9463,Electronics,Laptop,8,774.71,2024-01-25 02:00:00,Debit Card,North,Standard,6197.68,True,0.15,929.652,5268.028,Customer_887,54,Medium,2022-06-06,1180,2026-06-06,5268.028,1,5268.028,High Value,2,Thursday,1,1,Off-Peak
TXN000580,9331,Electronics,Shoes,1,906.28,2024-01-25 03:00:00,PayPal,North,Premium,906.28,False,0.05,45.314,860.966,Customer_871,32,High,2022-05-21,3720,2026-05-21,860.966,1,860.966,Standard,3,Thursday,1,1,Off-Peak
TXN000581,5748,Books,Shoes,6,1507.74,2024-01-25 04:00:00,Cash,West,Premium,9046.44,True,0.15,1356.9660000000001,7689.474,Customer_530,64,Medium,2021-06-14,6089,2025-06-14,7689.474,1,7689.474,High Value,4,Thursday,1,1,Off-Peak
TXN000582,8558,Electronics,Shirt,9,602.84,2024-01-25 05:00:00,PayPal,North,Standard,5425.56,True,0.15,813.8340000000001,4611.726000000001,Customer_798,21,High,2022-03-09,6362,2026-03-09,4611.726000000001,1,4611.726000000001,Standard,5,Thursday,1,1,Off-Peak
TXN000583,8735,Sports,Laptop,6,1077.88,2024-01-25 06:00:00,Credit Card,South,Premium,6467.280000000001,True,0.15,970.0920000000001,5497.188,Customer_817,67,High,2022-03-28,2727,2026-03-28,5497.188,1,5497.188,High Value,6,Thursday,1,1,Off-Peak
TXN000584,9088,Home,Shoes,5,455.65,2024-01-25 07:00:00,Debit Card,North,Standard,2278.25,False,0.05,113.91250000000001,2164.3375,Customer_845,43,Low,2022-04-25,4474,2026-04-25,2164.3375,1,2164.3375,Standard,7,Thursday,1,1,Off-Peak
TXN000585,5720,Home,Shoes,9,708.15,2024-01-25 08:00:00,Debit Card,South,Premium,6373.349999999999,True,0.15,956.0024999999998,5417.3475,Customer_526,32,Medium,2021-06-10,357,2025-06-10,5417.3475,1,5417.3475,High Value,8,Thursday,1,1,Off-Peak
TXN000586,5788,Home,Phone,4,562.19,2024-01-25 09:00:00,Credit Card,West,Standard,2248.76,False,0.05,112.43800000000002,2136.322,Customer_536,59,High,2021-06-20,9221,2025-06-20,2136.322,1,2136.322,Standard,9,Thursday,1,1,Peak
TXN000587,4380,Sports,Shirt,5,618.29,2024-01-25 10:00:00,Cash,West,Budget,3091.45,False,0.05,154.5725,2936.8774999999996,Customer_372,38,Medium,2021-01-07,6441,2025-01-07,8400.346000000001,2,4200.173000000001,VIP,10,Thursday,1,1,Peak
